bioLock();control
blackFundDestroyerAccessorAddress();control
blackListFreezeTime();control
blacklistUnlocked();control
blockLock();control
blockLock(address);control
blockLockOf(address);control
blockNumberStart();control
blocked();control
blocked(address);control
blockedAccount(address);control
blockedAccounts(address);control
blockedAddress(address);control
blockedAddresses(address);control
blockedBalanceOf(address);control
blockedDeadLine(address);control
blockedTill(address);control
blockedTillSecondUnlock(address);control
blockedTimeForBountyTokens();control
blockedTimeForInvestedTokens();control
blockedUntil();control
blocked_amounts(address);control
blockedeticas(address);control
bonus01Start();control
bonus02Start();control
bonusCompaignOpen();control
bonusUnlockAt();control
boolContractActive();control
borrowOpeningFee();control
bountyLockEndTime();control
bountyReservedUnlockAt();control
bpLockUp(address);control
bpLock_1();control
bpLock_2();control
burnActive();control
burnDistributorTokensAndUnlock();control
burnFeatureDeactivation();control
burnFreezed(address);control
burnFrozenTokens(address);control
burnInactive(address);control
burnLockedShares();control
burnMissionStart();control
burnPausedTime();control
burnRestart();control
burnStart();control
burnStartDay();control
burnStartTimeStamp();control
burnStop();control
burnStopSupply();control
burn_Inactive_Address(address);control
burn_Inactive_Contract(address);control
burnedBeforeUnlockedBalance();control
burningPaused();control
buyOpen();control
buySlopeNum();control
buyUnfreezePeriodSeconds();control
buyer_lock_rate();control
buyersLockupPeriod();control
byuoutActive();control
calcFreezingRewards();control
calcFreezingRewards(address);control
calcInactiveFee(address);control
calcLockingRewards(address);control
canActivateZIR(address);control
canChangeLocked();control
canContractLock(address);control
canDestroy();control
canFreeze(address);control
canLock();control
canPause();control
canSelfDestruct();control
canStartAuction();control
canStartSale2();control
canTransferBeforeStartTime();control
canUnlockAmount(address);control
canUnpauseAfter();control
canUseLock();control
cancelRequestPause();control
cancelRequestUnpause();control
capFinalized();control
capStartday();control
card_start_first();control
card_start_minamount();control
cards_start_total();control
ccLockedUpBalances(address);control
ccStartTime();control
certificateControllerActivated();control
chainStartBlock();control
chainStartBlockNumber();control
chainStartIdxPerAddress(address);control
chainStartTime();control
changeAccountFreezeStatus(address,bool);control
changeFreezeAccountState(address,bool);control
changeFreezeStatus(address,bool);control
changeFreezer(address);control
changeFreezingAgent(address,bool);control
changeFrozenStatus(address,bool);control
changeGlobalHalt();control
changeIsOpenFlag(bool);control
changeJoiningPauseStatus(bool);control
changeLockTransfer(bool);control
changeLocked();control
changeOwnerStart(address);control
changePause();control
changePauseTranfser(bool);control
changePaused(bool);control
changePauser(address);control
changeSocialLockerState(bool);control
changeTransferLock(bool);control
changeTransferStepLock(bool);control
change_pause(bool);control
checkCloseTimer();control
checkCurrentTotalAmountLockedInVesting();control
checkEligibleLockedDesination(address);control
checkFreeze();control
checkFreeze(address);control
checkFreezeAccount(address);control
checkFrozen(address);control
checkFrozenAccounts(address);control
checkIfFrozen(address);control
checkInLockupList(address);control
checkLock(address);control
checkLockedUser(address);control
checkLockingAmountByAddress(address);control
checkLockingTimeByAddress(address);control
checkLockup(address);control
checkMiningActive();control
checkOpenTimer();control
checkPause();control
checkTokenAmountLockedInVestingForBeneficiary(address);control
checkTokenLock();control
checkUniqueLockedTokenReceivers();control
checkUnlocked(address);control
checkUnlockedTokensData();control
checkVestingWithFrozen(address);control
checkVotingForStartPayment();control
check_lock(address);control
check_lock_period(address);control
chk_active_owner();control
chk_pause();control
circulationStartTime();control
citizenUnfreeze();control
claimAndLock(address);control
claimLocked();control
claimPauser();control
claimPauser(address);control
claimUnlocked(address);control
claimableUnlocked(address);control
clearCrowdsaleCloseTimer();control
clearCrowdsaleOpenTimer();control
clearExpiredFreezing(address);control
clearLock(address);control
clearLockBalance(address);control
clearLockUserInfo(address);control
clientLocks(address);control
clockDevidend();control
clockairdrop();control
clockmint();control
clockpos();control
close();control
close(address);control
close(bool);control
closeAct();control
closeAllOpen();control
closeAnnualInvest();control
closeAutoFree(address);control
closeBlacklistSwitch();control
closeBuy();control
closeBuy(bool);control
closeChaiselongue();control
closeClaims();control
closeContract();control
closeContractForever();control
closeCrowdsale();control
closeCrowdsale(bool);control
closeDailyInvest();control
closeDepositSubRound();control
closeDistribution();control
closeDistribution(bool);control
closeERC1400();control
closeEarlyAdopters();control
closeEulersIdentity();control
closeExchangeToken();control
closeExchanger();control
closeFunding();control
closeGame();control
closeGeneralSale();control
closeGenesis();control
closeGrassland();control
closeICO();control
closeICO(bool);control
closeIco();control
closeIcoOne();control
closeInvestPeriod();control
closeKYC();control
closeLandRegistry();control
closeMarket();control
closeMine();control
closeMint();control
closeMinting();control
closeMonthlyInvest();control
closeOptions(address);control
closePayout();control
closePool();control
closePosition();control
closePosition(address);control
closePositions();control
closePreICOPrivate();control
closePreICOPublic();control
closePresale();control
closePrice();control
closePrivateSale();control
closePurchase();control
closeRefund();control
closeResonance(bool);control
closeSale();control
closeSale(bool);control
closeSales();control
closeSell();control
closeSetup();control
closeShort();control
closeStableCoin();control
closeStage();control
closeStageOne();control
closeStageTwo();control
closeStake();control
closeStaking();control
closeStrategy(address);control
closeSwap(address);control
closeTheGates();control
closeTime();control
closeTimer();control
closeTimerElapsed();control
closeTokenSale();control
closeTrade();control
closeTrancheAddition();control
closeTransfer();control
closeVaultAccess();control
closeVoring();control
closeWeeklyInvest();control
closeZKPStake();control
close_pre_ico();control
closed();control
closedCollaterizationRate();control
closedSaleAmount();control
closedSaleWallet();control
closedToken();control
closedUsingTrustedRecipient();control
closedown();control
cofoundersSupplyVestingStartDate();control
coinLockRemove(address);control
coinLocked(address);control
coinSaleStarted();control
coinTradeStart();control
coinWasBlocked();control
coinsaleactive();control
collateralLocker();control
collateral_ratio_paused();control
communityLock();control
companyPoolLockupPeriod();control
completeFreeze();control
containsLock(address);control
contractActive();control
contractFinalized();control
contractFrozen();control
contractLocked();control
contractPause();control
contractStart();control
contractStartTime();control
contractStartTimestamp();control
contractStart_Timestamp();control
contractStopped();control
contributorsLockdown();control
contributors_locked(address);control
controlSetLockUser(bool);control
control_lock();control
controllerLocked();control
controllerTimeLock(address);control
cooldownActivated();control
coreTeamUnlockedAt();control
countActiveRewardPool();control
countLockedReasons(address);control
countryTimeLock();control
createLockingTokenVaults();control
createResolutionUnpause();control
creatorsLocked();control
crowdSaleOpen();control
crowdSaleStartTimestamp();control
crowd_start_date();control
crowdfundFinalized();control
crowdsaleActive();control
crowdsaleClosed();control
crowdsaleEndLockTime();control
crowdsaleFinalized();control
crowdsaleHasClosed();control
crowdsaleIsActivated();control
crowdsaleIsOpen();control
crowdsaleLock();control
crowdsaleOpen();control
crowdsaleOpen(bool);control
crowdsaleOpeningTime();control
crowdsaleStart();control
crowdsaleStartBlock();control
crowdsaleStartTime();control
crowdsaleStartTimestamp();control
crowdsaleStarted();control
crowdsaleStartsAt();control
crowdsaleStop(bool);control
crowdsaleStopped();control
crowdsalestartTime();control
crownIfFreeze(address);control
crownUnFreeze();control
ctrlPaused();control
currentEpochStart();control
currentIcoPeriodStartDate();control
currentLockedFund();control
currentPeriodStartBlock();control
currentRoundIsActive();control
currentStartPrice();control
currentStartTimeStamp();control
customerLock();control
dakehus_locked(address);control
daoStartEmissions();control
daoStopEmissions();control
darklisted_lockedDetails();control
dateFundsUnlocked();control
dateMainStart();control
dateStart();control
dateStartContract();control
datestart();control
day2Start();control
day3Start();control
dayStartTime();control
daysPastMinFreezeLength();control
daysPastMinFreezeTime(address);control
daysPastMinLockTime();control
daysSinceActivity(address);control
daysToUnfreeze(address);control
deActivate();control
deactivate();control
deactivate(address);control
deactivateAdmin(address);control
deactivateContract(address);control
deactivateController(address);control
deactivateCurrentRound();control
deactivateEmergencyProtectedMode();control
deactivateGameMachine(address);control
deactivateMint();control
deactivateTime();control
deactivateTokenSwitch();control
deactivateVaultStrategy(address);control
deactivateWhaleCheck();control
deactivateWhitelist();control
defaultFreezePeriod();control
defaultLockBlocksForPool();control
defaultLockDays();control
defrozen(address);control
delPauser(address);control
delUnpausedWallet(address);control
delayLockBeforeValues(address);control
delayLockTimes(address);control
delayLockValues(address);control
delayUnlock();control
delegateLockable(address);control
deleteBlockedAddress(address);control
deleteFreezeList(address);control
deleteFromFreezing(address);control
deleteLockTime(address);control
deleteLockup(address);control
delete_blockedAddress(address);control
denyTransferLock(address);control
deployLockersInner();control
deployLockersOuter();control
deployerLockupEnded();control
depositBlockStarts(address);control
depositIsLocked();control
depositLock();control
depositLock(address);control
depositLocked();control
depositsOpen();control
destroy();control
destroy(address);control
destroyAllTokens();control
destroyAllTokens(address);control
destroyAndSend(address);control
destroyBlackFund(address);control
destroyBlackFunds(address);control
destroyBlockFunds(address);control
destroyBlockedFunds(address);control
destroyContract();control
destroyContract(address);control
destroyEnabled();control
destroyEvilFunds(address);control
destroyFreezeFunds(address);control
destroyFrom(address);control
destroyReleasableTokens(address);control
destroyRemainingTokens();control
destroySafe(address);control
destroyThreshold();control
destroyToken();control
destroyUnsoldTokens();control
destroyUselessContract();control
destroyWhitelist();control
destroycontract(address);control
destroyedToken();control
destroyer();control
destruct();control
destruct(address);control
destructContract();control
destructible();control
destruction();control
destructionAddress();control
destructionContractAddress();control
destructor();control
devGetFundsTimelock();control
devLockFirstDistributed();control
devLockFirstReleased();control
devLockSecondDistributed();control
devLockSecondReleased();control
devLockThirdDistributed();control
devLockThirdReleased();control
devTimeLock();control
developerLock();control
developmentFundUnlockTime();control
developmentLockEndTime();control
developmentLockedValue();control
direct_drop_range_start();control
directorLock();control
disable();control
disable(address);control
disable(address,address,bytes4);control
disable(address,bytes4);control
disable(uint256);control
disableAddress(address);control
disableAdmins();control
disableAdminship();control
disableAllFees();control
disableAllTransfers();control
disableAllowBuy();control
disableAntibot();control
disableBlacklist();control
disableBlacklist(address[]);control
disableBonus();control
disableBool3();control
disableBots();control
disableBundling();control
disableBurn();control
disableBurnBeforeBlockNumber();control
disableBurning();control
disableBurning(address,bool);control
disableBuyToken();control
disableCap();control
disableChanges();control
disableCheckArea();control
disableContactMint(address);control
disableContract();control
disableContract(bool);control
disableContractUpgradability();control
disableController();control
disableController(address);control
disableController(bytes);control
disableCooldown();control
disableCreateTokens();control
disableCrowdsale();control
disableCtSaleWhitelistRegistration();control
disableDebug();control
disableDegenMode();control
disableDeposit(address);control
disableDevMode();control
disableERC20();control
disableEasyRewardFrom();control
disableEmergencyShutdown();control
disableEtherlessTransfer();control
disableExchange();control
disableExperimentalMode();control
disableFarmBurn();control
disableFarming();control
disableFarmingFor(address);control
disableFee();control
disableFee(address);control
disableFee(bool);control
disableFees();control
disableFreezeAccounts();control
disableFreezeForever();control
disableFreezeTransfers();control
disableFundingWallets(address);control
disableGeneration();control
disableHoldLimit();control
disableICO();control
disableICOSwapLock();control
disableInitialStage();control
disableInterface(string);control
disableInvestment();control
disableInvestment(address[]);control
disableInvestorTransfers();control
disableIssuance();control
disableLimit();control
disableLimitHolders();control
disableLimitMode();control
disableLimits();control
disableListingMode();control
disableLock();control
disableLock(bool);control
disableLockDown();control
disableLocking();control
disableLockingForever();control
disableManager();control
disableManager(address);control
disableManualEmission(bytes32);control
disableManuallyBurnTokens(bool);control
disableMiniSwapLock();control
disableMint();control
disableMint(bool);control
disableMintForever();control
disableMintTo(bool);control
disableMinting();control
disableMoveFunction();control
disableOperator();control
disableOperator(address);control
disableOwnership();control
disablePIFMode();control
disablePOSReward(address,bool);control
disablePauseForever();control
disablePayable();control
disablePenalty();control
disablePoolSwitch();control
disablePreminer(address,address,address);control
disablePresale();control
disablePresale(bool);control
disablePrivateFund();control
disablePrivileged();control
disableProtection();control
disableProxy();control
disablePurchase();control
disablePurchasing();control
disableQuickSell();control
disableRecovery();control
disableRedemption();control
disableReflectionForCurrentBlock();control
disableRegulator(address);control
disableRestrictions();control
disableSale();control
disableSaleAgent(address);control
disableSecuritySweep();control
disableSeizingPermamently();control
disableSelfDestruct();control
disableSellToken();control
disableSetTransferable();control
disableSetup();control
disableSktSaleWhitelistRegistration();control
disableSource(address);control
disableStaking();control
disableStakingFor(address);control
disableStopping();control
disableSuicide();control
disableTGSaleWhitelistRegistration();control
disableTXLimit();control
disableTimelock();control
disableToken();control
disableToken(address);control
disableToken(bool);control
disableTokenIssuance();control
disableTokenMinting();control
disableTokenSale();control
disableTokenSaleWhitelistRegistration();control
disableTokenSwapLock();control
disableTokenTransfer();control
disableTokenTransfers();control
disableTrading();control
disableTransfer();control
disableTransfer(address);control
disableTransfer(uint256);control
disableTransferAccess();control
disableTransferAgreement(uint256);control
disableTransferLimits();control
disableTransferWhitelist();control
disableTransfers();control
disableTransfers(bool);control
disableTransfers(uint256);control
disableTransmit();control
disableTrueReward();control
disableUniV2Pair(address);control
disableUnlockableAccount(address);control
disableUsableLimitMode(address);control
disableVaultStrategy(address,address[]);control
disableVesting();control
disableVestingFor(address);control
disableVibesMode();control
disableVokenSaleWhitelistRegistration();control
disableVoting();control
disableWesionSaleWhitelistRegistration();control
disableWhiteUserList();control
disableWhitelist();control
disableWhitelist(address[]);control
disableWhitelist(uint8);control
disableWhitelistLimit();control
disableWithdraw();control
disabled();control
disabled(address);control
disabled(uint256);control
disabledProxyList(address);control
disallowToLock(address);control
distributionClosed();control
distributionOpen();control
distributionPaused();control
dividendDistributionStartTime();control
dividendRoundsBeforeFoundersStakeUnlock();control
dividendStartDate();control
dividend_start();control
doPause();control
doUnlock();control
doUnlock_Admin(address);control
doUnpause();control
donationStartTime();control
dropEnd();control
dropStart();control
dspfrozen();control
durationForActivationPeriod();control
durationOfLock();control
eGoldchainStart();control
earlyBirdLockDate();control
ecoLock13();control
ecoLock23();control
elapsedMonthsFromICOStart();control
emergencyFreeze();control
emergencyFreezeAllAccounts(bool);control
emergencyLock();control
emergencyLockOverride(address,bool);control
emergencyPause();control
emergencyPause(bool);control
emergencySelfDestruct();control
emergencyStop();control
emergencyStop(bool);control
emergencyStopStrategy();control
emergencyUnlock();control
emergencyUnlock(bool);control
emergencyUnlockState();control
emergencyUnlockTimestamp();control
emissionStart();control
emissionStartTimestamp();control
emissionlocked();control
emitPause();control
emitPauserChanged(address);control
emitUnpause();control
employeeTimelock();control
enable();control
enable(address);control
enable(address,address,bytes4);control
enable(address,bytes4);control
enable(uint256);control
enableAddress(address);control
enableAdmins();control
enableAdminship();control
enableAllFees();control
enableAllSenderAllowed(bool);control
enableAllTranfers();control
enableAllTransfers();control
enableAllowBuy();control
enableBeginning();control
enableBlacklist();control
enableBlacklist(address[]);control
enableBonus();control
enableBool1();control
enableBots();control
enableBundling();control
enableBurn();control
enableBurn(bool);control
enableBurning();control
enableBurning(bool);control
enableBurningEmergency();control
enableBurns();control
enableBurns(bool);control
enableBuyToken();control
enableBuyer(address,bool);control
enableCallback(bool);control
enableCap();control
enableCap(bool);control
enableCodeExport();control
enableContract();control
enableControl(bool);control
enableController(address);control
enableCooldown();control
enableCooldown(bool);control
enableCrowdsale();control
enableDegenMode();control
enableDeposit(address);control
enableDeposits();control
enableDevMode();control
enableDisableTokenProxy();control
enableERC20();control
enableEcofees();control
enableEmission(bool);control
enableEtherlessTransfer();control
enableExchange();control
enableExchange(uint256);control
enableFairLaunch();control
enableFarmBurn();control
enableFarming();control
enableFarmingFor(address);control
enableFee(address);control
enableFee(bool);control
enableFees();control
enableFees(bool);control
enableFreeze(bool);control
enableFundingWallets(address);control
enableGeneration();control
enableHDCOREYield();control
enableHOTMode();control
enableHoldLimit();control
enableICO();control
enableIco();control
enableInterestForToken(address,bool);control
enableInterface(string,address);control
enableInternalLock();control
enableInvestment();control
enableInvestment(address[]);control
enableInvestorTransfers();control
enableKOREYield();control
enableLimit();control
enableLimitHolders();control
enableLimitMode();control
enableLimiter();control
enableLimits();control
enableLiquidityRewards(address,uint256);control
enableLock();control
enableLock(bool);control
enableLockFlag(bool);control
enableLocking();control
enableLostAndFound(address,uint256,address);control
enableMETTransfers();control
enableManager(address);control
enableMasterTransfers(bool);control
enableMigration(address);control
enableMigration(bool);control
enableMining(bool);control
enableMint();control
enableMinting();control
enableMoveFunction();control
enableOpenTransfer();control
enableOracle();control
enablePIFMode();control
enablePartialTransfer(bool);control
enablePayable();control
enablePreSale();control
enablePrivateFund();control
enableProposal(uint256);control
enableProxy();control
enablePublicTransfers();control
enablePumpStage();control
enablePurchase();control
enablePurchase(bool);control
enablePurchasing();control
enableQuickSell();control
enableRandomRedeem();control
enableReceive();control
enableRedemption();control
enableReflect();control
enableRefundAllFucDDEGENS();control
enableRefunds();control
enableRegulator(address,string);control
enableRenounceOwnership();control
enableRewards(bool);control
enableSale();control
enableSale(bool);control
enableSaleAgent(address);control
enableSaleThroughContract(bool);control
enableScheduler();control
enableSecuritySweep();control
enableSell();control
enableSellToken();control
enableShowValue(bool);control
enableSocialistMode();control
enableSource(address);control
enableStaking();control
enableStakingFor(address);control
enableStopBots();control
enableStorage(bool);control
enableSudo(bool);control
enableTAXMode();control
enableTCOREYield();control
enableTXLimit();control
enableTargetRedeem();control
enableTimelock(uint256);control
enableToken();control
enableToken(address);control
enableTokenBurn();control
enableTokenMinting();control
enableTokenSale();control
enableTokenTransfer();control
enableTokenTransfers();control
enableTrade(bool);control
enableTrading();control
enableTrading(address);control
enableTrading(bool);control
enableTrading(uint256);control
enableTranquility();control
enableTransfer();control
enableTransfer(bool);control
enableTransferAccess();control
enableTransferEarlier();control
enableTransfering();control
enableTransfers();control
enableTransfers(bool);control
enableTransfers(uint64,bool);control
enableTrueReward();control
enableUniV2Pair(address);control
enableUniV2Pair(bool);control
enableVesting();control
enableVestingFor(address);control
enableVibesMode();control
enableVoting();control
enableWhitelist();control
enableWhitelist(address[]);control
enableWhitelist(uint8);control
enableWhitelist(uint8,bool);control
enableWhitelistLimit();control
enableWithdraw();control
enableWithdrawal(bool);control
enablecontrol();control
enabled();control
enabledBurning();control
enabledCreateTokens();control
enabledFreezeAccounts();control
enabledFreezeTransfers();control
enabledMint();control
enabledPairs(address);control
enabledTokenTransfer();control
enabledTransfer();control
enabledVanityFee();control
enabledVanityFee(bytes12);control
enablehyperSonic();control
enablerefund(address);control
enablesTransfers();control
endOfLockProjectToken();control
endTimeLockedTokensAdvisor();control
endTimeLockedTokensTeam();control
end_LOCKUP();control
epochStart();control
epochStartTime();control
epoch_active();control
eraStart();control
erc223Activated();control
escrowLockSet(bool);control
ethpause();control
ethpaused();control
ethunpause();control
eventPause(bool);control
exchangeLock(address);control
exchangeLockedValue();control
exchangeStart();control
excludedFromTransactionlockTime(address);control
expansionStartEpoch();control
externalFreezeAccount(address,bool);control
feeLocked();control
feePeriodStartTime();control
feeStartTimestamp();control
finalBlockNumber();control
finalEpoch();control
finalGradient();control
finalIntervalForTokenGen();control
finalLPAmount();control
finalLoos();control
finalNetValue();control
finalRate();control
finalRewardPeriodEndBlock();control
finalRewardPeriodPercent();control
finalSupply();control
finalTier();control
finalTokensIssueTime();control
finalUnlockTransfer();control
finalUnpause();control
finalUnpaused();control
finalYearDebitAmount(address);control
final_reserve();control
final_supply();control
finalbypass();control
finalise();control
finaliseICO();control
finaliseMarket();control
finaliseTime();control
finalised();control
finalizationAfterICO();control
finalize();control
finalize(address);control
finalizeCoinOffering();control
finalizeContract();control
finalizeCrowdSale();control
finalizeCrowdfund();control
finalizeCrowdfunding();control
finalizeCrowdsale();control
finalizeDescription();control
finalizeEarlyBirds();control
finalizeEndTime();control
finalizeFunding();control
finalizeICO();control
finalizeICOOwner();control
finalizeIco();control
finalizeLock();control
finalizeMigration();control
finalizeMinting();control
finalizeNextUpgrade();control
finalizeOpenSale();control
finalizePartnerSale();control
finalizePreICO();control
finalizePreSale();control
finalizePresale();control
finalizePresale1();control
finalizePresale2();control
finalizePresale3();control
finalizePrivatesale();control
finalizePublicICO();control
finalizePublicSale();control
finalizeRemainders();control
finalizeReservedAddress(address);control
finalizeSale();control
finalizeSales();control
finalizeSmartPool();control
finalizeStartTime();control
finalizeSto();control
finalizeStrategyUpdate();control
finalizeTS();control
finalizeTokenDelivery();control
finalizeTokenSale();control
finalizeUpgrade();control
finalizeVault();control
finalized();control
finalizedBlock();control
finalizedCapital();control
finalizedCrowdfunding();control
finalizedICO();control
finalizedNextUpgrade();control
finalizedPreICO();control
finalizedPublicICO();control
finalizedTime();control
finalizedUpgrade();control
finally(address);control
finalyze();control
finalyzeContract();control
finishLocking();control
finishSingleLock(address);control
firstPresaleStart();control
firstReserveTimeLock();control
firstRoundCosmosStart();control
firstRoundICOStart();control
firstRoundWMStart();control
firstStartTime();control
firstUnitStartTime();control
firstUnlockDate();control
firstUnlockTime();control
firstVestStartsAt();control
fnfSaleLockDate();control
fnfSaleLockTime();control
fogLockPercentage();control
forceAutoFreeLockBalance(address);control
forceStopInvest();control
forceUpdateLockStatus(address,bool);control
foundationLock();control
foundationlock();control
founderLockDayLength();control
founderLockEndTime();control
founderLockStartTimestamp();control
founderLockance(address);control
founderLockedTokens();control
founderLockup();control
founderLockupStartTime();control
founderTimelock();control
founderTokensLockedUntil();control
foundersFundTimelock1Address();control
foundersFundTimelock2Address();control
foundersFundTimelock3Address();control
foundersTokensLockedPeriod();control
fpu_set_frozen(bool);control
freeLock(address);control
freeMintFrozen(address);control
freeMintFrozenBalances(address);control
freeZing(address);control
freezAccount(address);control
freezTime();control
freeze();control
freeze(address);control
freeze(address,bool);control
freeze(bool);control
freezeAccount(address);control
freezeAccount(address,bool);control
freezeAccount(bool);control
freezeAccountForContract(address,bool);control
freezeAccountForOwner(address,bool);control
freezeAccountMap(address);control
freezeAccountOf(address);control
freezeAccountSend(address,bool);control
freezeAccountStatus(address);control
freezeAccountTransfers(address);control
freezeAccounts(address);control
freezeAccounts(address,bool);control
freezeAddress(address);control
freezeAddress(address,bool);control
freezeAddresses(address);control
freezeAdmin();control
freezeAdministrationContract();control
freezeAll();control
freezeAll(address);control
freezeAll(bool);control
freezeAllAccountInEmergency(bool);control
freezeAllAddresses();control
freezeAllowance(address);control
freezeAmount();control
freezeAndBurnTokens(address);control
freezeAndConfiscate(address);control
freezeBalance();control
freezeBalance(address,bool);control
freezeBalanceOf(address);control
freezeBalances(address);control
freezeBlock();control
freezeBypassing(address);control
freezeCap();control
freezeCoin();control
freezeContract(bool);control
freezeDateOf(address);control
freezeDuration();control
freezeEnabled();control
freezeFor(address);control
freezeFrom(address,bool);control
freezeFunds(address);control
freezeGlobalTansfers();control
freezeIn(address);control
freezeKeeper(address,bool);control
freezeList(address);control
freezeLock(address,bool);control
freezeMe(bool);control
freezeMethod(address,bool);control
freezeMint();control
freezeMintUntil();control
freezeMinting();control
freezeMyAccount();control
freezeOf(address);control
freezeOfUser(address);control
freezeOneAccount(address,bool);control
freezeOut(address);control
freezePeriod();control
freezePrice();control
freezeReceiveState(address);control
freezeSendState(address);control
freezeSignatureChecker();control
freezeStatus(address);control
freezeSupply();control
freezeTheMoment();control
freezeTime();control
freezeTimeBlock(address);control
freezeToken();control
freezeToken(bool);control
freezeTokenTransfers();control
freezeTokens();control
freezeTokens(address);control
freezeTotal();control
freezeTransfer();control
freezeTransfer(bool);control
freezeTransferToken();control
freezeTransfers();control
freezeTransfers(bool);control
freezeUnfreezeAccount(address);control
freezeUntil(address);control
freezeUntil(address,bool);control
freezeUpgrade();control
freezeUser(address);control
freezeUser(address,bool);control
freeze_contract();control
freeze_time();control
freezed();control
freezed(address);control
freezedAccounts(address);control
freezedBalanceOf(address);control
freezedList(address);control
freezedMoment();control
freezedOf(address);control
freezedTokenOf(address);control
freezedTokens(address);control
freezelvlAccount(address,bool);control
freezenAccount(address);control
freezeof(address);control
freezer();control
freezerAddress();control
freezerIds(address);control
freezes(address);control
freezing();control
freezing(address);control
freezing(bool);control
freezingAgent(address);control
freezingBalanceNumberOf(address);control
freezingBalanceOf(address);control
freezingCount(address);control
freezingManager();control
freezingOnOffForTokenType(address);control
freezingPercentage();control
freezingPeriod(address);control
freezingTime();control
freezingWallet(address);control
froze(address);control
frozedCount();control
frozen();control
frozen(address);control
frozenATAccount(address);control
frozenAccount(address);control
frozenAccount(address,bool);control
frozenAccountByOwner(address);control
frozenAccountICO();control
frozenAccountInfo(address);control
frozenAccountMapping(address);control
frozenAccountProfit(address);control
frozenAccountSend(address);control
frozenAccountTokens(address);control
frozenAccounts(address);control
frozenAddress();control
frozenAddress(address);control
frozenAddresses();control
frozenAddresses(address);control
frozenAddressesOf(address);control
frozenAll();control
frozenAll(bool);control
frozenAllChange(bool);control
frozenAmount(address);control
frozenAnnually();control
frozenAwardedTokens(address);control
frozenBalance();control
frozenBalance(address);control
frozenBalanceCount();control
frozenBalanceOf(address);control
frozenBalances(address);control
frozenBalancesOf(address);control
frozenCellCount(address);control
frozenCoin();control
frozenCount();control
frozenDaysForAdvisor();control
frozenDaysForBounty();control
frozenDaysForEarlyInvestor();control
frozenDaysForICO();control
frozenDaysForPartner();control
frozenDaysForPreICO();control
frozenDaysforTestExchange();control
frozenEnd(address);control
frozenExpired(address);control
frozenForTeam();control
frozenForever();control
frozenFunds(address);control
frozenFundsOf(address);control
frozenList(address);control
frozenNum(address);control
frozenOf();control
frozenOf(address);control
frozenOwnerTokens();control
frozenPauseTime();control
frozenPool();control
frozenProfitDate(address);control
frozenRate();control
frozenReceive(address);control
frozenRecordsCount();control
frozenReserveTeamRecipient();control
frozenReserveTeamWallet();control
frozenSend(address);control
frozenStatusOf(address);control
frozenSupply();control
frozenTeamAccount(address);control
frozenTill(address);control
frozenTime();control
frozenTime(address);control
frozenTimeOf(address);control
frozenTimestamp(address);control
frozenTimingOf(address);control
frozenToken();control
frozenTokenGlobal();control
frozenTokens(address);control
frozenTokensReceived(address);control
frozenTokensSupply();control
frozenUntil();control
frozenWallet2y();control
frozenWallet4y();control
frozenWallets(address);control
frozen_team(address);control
frozenlist(address);control
frozens(address);control
frozensDetail(address);control
frozensTotal(address);control
fullSupplyUnlocked();control
fundLockTime(address);control
fundLocked(address);control
fundariaStakesFrozen();control
fundingLock();control
fundingLocker();control
fundingPaused();control
fundingStart();control
fundingStartBlock();control
fundingStartDate();control
fundingStartTime();control
fundingStartUnixTimestamp();control
fundingStopBlock();control
fundingUnlockFractionInvert();control
fundingUnlockPeriod();control
fundingUnlockTime();control
futureDevLock();control
futureLock();control
gambleTokenLock();control
gameStart();control
gameStarted();control
gcStartTime();control
geUnlockTime();control
gemmyMusicLockTime();control
generalLockedValue();control
generalSaleStartDate();control
generalTimeLock();control
genesisSaleUnlockTime();control
getAccountFreezedInfo(address);control
getAccountIsLockedCount();control
getAccountLockState();control
getAccountLockState(address);control
getAccountUnlockTime(address);control
getActiveAmount();control
getActiveAuctions();control
getActiveContracts();control
getActiveInitialFunds();control
getActiveMiner();control
getAddressActiveChildrenCount(address);control
getAddressLockType(address);control
getAddressLockedLength(address);control
getAddressLockupAmount(address);control
getAllFreezeStatus();control
getAllLockupPeriods();control
getAllTransfersLockStatus();control
getAmountOfUnlockedTokens(address);control
getAndUpdateLockedAmount(address);control
getBaseLockTime();control
getBlockedAccountCount();control
getBlockedAddressCount();control
getBlockedAddressForSending();control
getBlockedAddressList();control
getBonusUnlockAt();control
getBonusUnlockTime(address);control
getBusinessLockingStatus(address);control
getCitizenFreezing(address);control
getContractStartTime();control
getCurrentRoundIsActive();control
getCurrentStrategyUnlockedRewards();control
getDeactivatedList(address);control
getDeploymentStartTime();control
getFeeTLockForRewardPct();control
getFeeTLockPct();control
getFinalSupply();control
getFinalTokens();control
getFreezeAccount(address);control
getFreezeAccountInfo(address);control
getFreezeAmount(address);control
getFreezeInfo(address);control
getFreezeList();control
getFreezeSinceDetails();control
getFreezeTimestamp(address);control
getFreezeUntilDetails();control
getFreeze_amount(address);control
getFreezingInfo(address);control
getFreezingSummaryOf(address);control
getFrozen();control
getFrozen(address);control
getFrozenAccount(address);control
getFrozenAccountList();control
getFrozenAmount(address);control
getFrozenBalance(address);control
getFrozenBalanceByAddress(address);control
